instance,rolling_acc,active_real_acc,active_pred_acc,active_real_div,active_pred_div,pool_real_acc,pool_real_div,K,lambda,drift_count,n_swapped,mean_margin,mean_A_inst,mean_C,mean_w,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
500,0.6,0.36680000000000007,0.3858414249406072,0.34523218390804594,0.2974620689655172,0.3580285714285714,0.3592521739130435,20,0.25,0,0,0.503790635773044,0.3691860519447218,0.37503746353260303,0.3769880838328608,0,0,,,,,0
1000,0.65,0.3906333333333334,0.4534210371739605,0.3630505747126437,0.32790287816091945,0.3869714285714286,0.36817225672877846,20,0.25,0,0,0.39290743730661243,0.5344018027647628,0.395083769533615,0.42033482591959487,0,0,,,,,0
1500,0.7,0.3903333333333333,0.3367289329921152,0.3648597701149425,0.3510995891494252,0.3862285714285714,0.3696198757763975,20,0.25,0,0,0.6165779008576736,0.3914755328163594,0.43780811734435254,0.373834703678779,0,0,,,,,0
2000,0.73,0.39189999999999997,0.4026275441848958,0.3668344827586207,0.36975831838013784,0.3875571428571428,0.3715209109730849,20,0.25,0,0,0.48246070959045184,0.29049983365265264,0.34626221973817484,0.3667492473347974,0,0,,,,,0
2500,0.72,0.39409999999999995,0.5603109533229305,0.36842068965517244,0.37685415134949507,0.38924285714285706,0.3732020703933748,20,0.25,0,0,0.5348888195742941,0.4541926191364249,0.4505535885786139,0.4946852099880415,0,0,,,,,0
3000,0.62,0.3943000000000001,0.4368717810537834,0.3706643678160919,0.4016882864104817,0.38965714285714287,0.3749879917184265,20,0.25,0,0,0.2589836420248312,0.4728263739832747,0.3141234724052791,0.3527816387490545,0,0,,,,,0
3500,0.64,0.39473333333333327,0.34714851506968536,0.37171034482758625,0.41710008950960475,0.3904000000000001,0.37585010351966874,20,0.25,0,0,0.25574098468807016,0.12123735204917462,0.1386118767843894,0.2115354803738662,0,0,,,,,0
4000,0.72,0.3981333333333333,0.5881377851169649,0.3739218390804598,0.4259455170932853,0.3935428571428572,0.3778070393374741,20,0.25,0,0,0.3033456383598886,0.5576423660588692,0.3609953593329743,0.4498239993627919,0,0,,,,,0
4500,0.72,0.4006666666666666,0.5710630052235836,0.37548505747126437,0.4316695907098175,0.39601428571428576,0.3796575569358178,20,0.25,0,0,0.3842592817811679,0.5301512971235746,0.3986273629993434,0.46644335303345524,0,0,,,,,0
5000,0.71,0.4015333333333333,0.6314950815433347,0.3762344827586207,0.44000567182273675,0.3968714285714285,0.3802389233954451,20,0.25,0,0,0.5494936123506701,0.6230978578236079,0.5619786036712974,0.5829838869632198,0,0,,,,,0
5500,0.72,0.40276666666666666,0.5067271914442715,0.3764712643678161,0.4422137449090803,0.39802857142857134,0.38102028985507247,20,0.25,0,0,0.4132043071346881,0.5305998151161101,0.4072584809544391,0.44501151729589644,0,0,,,,,0
6000,0.71,0.4031,0.33513932631641696,0.3761632183908046,0.4468722879681617,0.3982571428571429,0.38059792960662525,20,0.25,0,0,0.3829087184369303,0.6491501012758089,0.4333689858211518,0.36624913874258364,0,0,,,,,0
6500,0.65,0.4036333333333334,0.34356991506353524,0.3765540229885057,0.44153233326514074,0.39888571428571423,0.38106418219461696,20,0.25,0,0,0.2805878707157155,0.3265908098270685,0.24270501016550725,0.27209141744255105,0,0,,,,,0
7000,0.75,0.40390000000000004,0.40256715335930016,0.37676091954022994,0.41821239830991286,0.39895714285714284,0.3813478260869565,20,0.25,0,0,0.3329307204549515,0.325131891477939,0.2736255515250759,0.3241085812408039,0,0,,,,,0
7500,0.74,0.40403333333333336,0.36196774819129546,0.3767103448275862,0.4141818199758155,0.3990142857142857,0.38157391304347826,20,0.25,0,0,0.33146183034378324,0.3255509910043205,0.27493793169982617,0.30550928021772467,0,0,,,,,0
8000,0.67,0.40450000000000014,0.6018239690149834,0.3766919540229885,0.4193593355057784,0.39964285714285713,0.3818364389233954,20,0.25,0,0,0.43578569289581276,0.5384053363539159,0.44134625358393137,0.5023264166792476,0,0,,,,,0
8500,0.76,0.4056666666666667,0.3667145414902203,0.3767862068965517,0.41773719311450264,0.40060000000000007,0.38239171842650105,20,0.25,0,0,0.2534567919399118,0.4149000320744494,0.2787258078307416,0.3061361401976006,0,0,,,,,0
